node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,depth,kmer_distance_to_class_mean
223,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,128.83700561523438,2.472166290744029
224,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,103.1510009765625,2.6659525573778717
225,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,8,3+ branch,mixed,129.718994140625,4.1984026958746234
226,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,0,3+ branch,mixed,131.59500122070312,7.4273827273111435
227,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,2,3+ branch,mixed,133.02200317382812,22.55197185996438
228,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,132.33200073242188,8.94741550843933
229,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,113.61199951171875,7.882028719884905
230,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,102.50700378417969,2.589087227327829
231,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,131.697998046875,7.037973294514864
232,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,134.64300537109375,2.96853597700365
233,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,133.20599365234375,8.606167343382685
234,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,2,3+ branch,mixed,131.80099487304688,12.445384010564595
235,0,0,4.0,0.0,5139.0,0.5,914.0,1,0,8,3+ branch,mixed,132.72799682617188,48.84587055572369
236,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,31.100000381469727,1.0698980786096162
237,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,6,3+ branch,mixed,101.95099639892578,1.8329855047026764
238,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,180.52999877929688,1.6127794450489843
239,7,7,4.0,0.0,5139.0,0.75,984.0,1,1,6,3+ branch,mixed,125.33799743652344,2.5461106566454266
240,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,5,3+ branch,mixed,1.9272700548171997,3.459686574377123
241,6,6,4.0,0.0,5139.0,0.75,733.0,1,1,6,3+ branch,mixed,156.99000549316406,3.1335328140911276
242,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,0,3+ branch,mixed,51.62910079956055,3.403888751522539
243,0,0,3.0,0.0,5139.0,0.0,914.0,0,0,6,3+ branch,0 no foreign neighbour,69.97000122070312,1.0514402277816952
244,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,37.69609832763672,1.0552258115217616
245,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,163.20799255371094,1.011120709949874
246,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,74.42250061035156,8.14481722590735
247,7,7,4.0,0.0,5139.0,0.0,984.0,1,1,4,3+ branch,0 no foreign neighbour,487.26800537109375,2.0855506812367928
248,7,7,3.0,0.0,5139.0,0.0,984.0,1,1,6,3+ branch,0 no foreign neighbour,138.2550048828125,2.746075101513184
249,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,6,3+ branch,0 no foreign neighbour,232.92799377441406,10.718319696613536
250,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,6,3+ branch,0 no foreign neighbour,279.91900634765625,10.714372979156668
251,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,6,3+ branch,1 all neighbours foreign,168.69900512695312,0.6738673559794939
252,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,81.693603515625,2.7592975985155306
253,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,6,2 path,0 no foreign neighbour,171.43699645996094,0.9907827296657927
254,0,0,3.0,0.0,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.9814800024032593,1.0832827404991463
255,5,5,4.0,0.0,5139.0,0.75,336.0,1,1,5,3+ branch,mixed,5.0,10.922672055573715
256,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,22.91670036315918,1.07814382865659
257,0,0,4.0,0.0,5139.0,0.75,914.0,0,0,5,3+ branch,mixed,1.0,1.0798570596349921
258,7,7,2.0,0.0,5139.0,1.0,984.0,1,0,5,2 path,1 all neighbours foreign,46.75,2.7841216751746973
259,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,5.0,1.0786196726748774
260,8,8,3.0,0.0,5139.0,0.6666666666666666,452.0,1,1,5,3+ branch,mixed,7.789470195770264,4.931860352539225
261,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,2,3+ branch,mixed,324.6719970703125,4.89565066003677
262,0,0,4.0,0.0,5139.0,0.75,914.0,1,0,4,3+ branch,mixed,22.267900466918945,1.0758331566592525
263,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,6,2 path,mixed,5.897439956665039,1.0747982716741864
264,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,0,0,4,3+ branch,mixed,1451.6800537109375,3.1848223621233256
265,7,7,4.0,0.0,5139.0,0.75,984.0,1,1,4,3+ branch,mixed,1205.06005859375,2.581740454614081
266,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,0,3+ branch,mixed,69.92939758300781,1.8729988098044097
267,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,0,3+ branch,mixed,73.0562973022461,1.875719937047096
268,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,0,3+ branch,mixed,58.13999938964844,1.8558136171990436
269,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,61.10919952392578,10.890809912823608
270,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,85.26390075683594,3.3912511925939888
271,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,6,3+ branch,mixed,110.32599639892578,1.8651781727325618
272,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,127.30400085449219,0.4614087465996972
273,7,7,1.0,0.0,5139.0,0.0,984.0,1,1,6,1 tip,0 no foreign neighbour,93.35459899902344,2.8011798865114
274,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,51.23809814453125,4.878066442717969
275,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,5,3+ branch,mixed,1.0,4.935168092492122
276,8,8,4.0,0.0,5139.0,0.25,452.0,1,1,5,3+ branch,mixed,26.603200912475586,4.924939650855138
277,0,0,3.0,0.0,5139.0,1.0,914.0,1,1,0,3+ branch,1 all neighbours foreign,30.313400268554688,1.0790047100282292
278,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,65.31670379638672,2.809373853426556
279,7,7,4.0,0.0,5139.0,0.0,984.0,1,1,6,3+ branch,0 no foreign neighbour,97.44550323486328,2.818077881955341
280,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,30.211299896240234,8.21026010744838
281,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,5.71875,8.218935915698241
282,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,86.63710021972656,8.185640827782555
283,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,8,2 path,0 no foreign neighbour,71.95559692382812,8.182327195255853
284,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,89.10449981689453,3.3868148626302657
285,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,107.75700378417969,1.6264386101392292
286,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,124.58100128173828,4.9894281520526835
287,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,117.53700256347656,1.4151725312011678
288,2,2,1.0,0.0,5139.0,0.0,234.0,1,1,6,1 tip,0 no foreign neighbour,95.54329681396484,8.086487090753593
289,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,0,0,3+ branch,mixed,26.49329948425293,4.9073235073939525
290,0,0,4.0,0.0,5139.0,1.0,914.0,1,1,0,3+ branch,1 all neighbours foreign,22.253999710083008,1.0678174624741297
291,8,8,3.0,0.0,5139.0,0.3333333333333333,452.0,1,1,0,3+ branch,mixed,27.605300903320312,4.910312078908778
292,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,41.53850173950195,4.897633007707264
293,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,53.33760070800781,4.865242089499271
294,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,97.98729705810547,8.015132539022261
295,1,1,3.0,0.0,5139.0,0.3333333333333333,276.0,1,1,6,3+ branch,mixed,72.75559997558594,5.486787535200667
296,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,6,3+ branch,mixed,133.48399353027344,1.0713561572762431
297,5,5,3.0,0.3333333432674408,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,105.56099700927734,10.718498754469326
298,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,4.910700053248377
299,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,2,2 path,0 no foreign neighbour,54.85060119628906,4.870855741349914
300,2,2,4.0,0.0,5139.0,0.25,234.0,1,1,0,3+ branch,mixed,81.7072982788086,8.162395250689102
301,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.074174663138348
302,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,5,3+ branch,mixed,6.037970066070557,3.4612834226690876
303,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,72.13040161132812,3.4148472973651374
304,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,97.68419647216797,3.5739254383862873
305,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,77.49739837646484,2.782855156698147
306,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,1,0,5,3+ branch,mixed,11.968799591064453,2.848723402000957
307,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,73.76689910888672,3.4324288023231193
308,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,9,2 path,mixed,60.70589828491211,3.4197556287973545
309,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,85.09030151367188,8.145520861503536
310,8,8,3.0,0.3333333432674408,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,123.10199737548828,4.902990503373638
311,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,3.6833823622450557
312,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,70.28279876708984,3.637973596180484
313,4,4,4.0,0.0,5139.0,0.0,543.0,1,1,0,3+ branch,0 no foreign neighbour,71.4751968383789,1.8263004333660824
314,0,0,3.0,0.0,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.980389952659607,1.0711600277537574
315,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,5,3+ branch,mixed,1.0,1.0658613708439046
316,0,0,2.0,0.0,5139.0,0.0,914.0,1,0,0,2 path,0 no foreign neighbour,68.1365966796875,0.9706229819061291
317,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,6,2 path,mixed,130.04400634765625,0.941675192154466
318,0,0,1.0,0.0,5139.0,1.0,914.0,0,0,2,1 tip,1 all neighbours foreign,92.31939697265625,0.9828731122122288
319,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,80.62539672851562,8.066644518151781
320,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,9,1 tip,0 no foreign neighbour,12.44159984588623,3.7056781988568015
321,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,67.62770080566406,3.6979833185807953
322,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,0,3+ branch,0 no foreign neighbour,75.72579956054688,5.49546963328759
323,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,89.35669708251953,3.650037418695933
324,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,104.4010009765625,10.834105919638732
325,5,5,1.0,0.0,5139.0,0.0,336.0,1,1,0,1 tip,0 no foreign neighbour,129.4929962158203,10.708292395643864
326,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,6,3+ branch,mixed,93.01519775390625,3.3235380642336922
327,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,63.5182991027832,8.140890409060123
328,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,95.20469665527344,3.385252952614895
329,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,72.03230285644531,10.86038637801097
330,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,99.71330261230469,1.6971372387515846
331,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,64.05879974365234,3.4400715456963495
332,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,103.88999938964844,2.7202378576768464
333,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,110.927001953125,5.3377255150456575
334,7,7,3.0,0.0,5139.0,0.6666666666666666,984.0,0,0,9,3+ branch,mixed,83.77269744873047,2.759421132972031
335,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,6,2 path,mixed,83.04129791259766,5.53060871516892
336,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,128.52499389648438,3.0068062092291914
337,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,98.8948974609375,2.7479366982918627
338,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,6,3+ branch,0 no foreign neighbour,110.51399993896484,7.869897187279833
339,0,0,4.0,0.0,5139.0,0.25,914.0,0,0,6,3+ branch,mixed,109.47000122070312,0.7890707750238315
340,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,67.33580017089844,4.877742212983725
341,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,91.38510131835938,3.433094491137591
342,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,98.1063003540039,3.3096551163191545
343,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,87.7218017578125,3.3562290946571642
344,7,7,2.0,0.0,5139.0,1.0,984.0,1,1,6,2 path,1 all neighbours foreign,88.59480285644531,2.770590552114425
345,7,7,3.0,0.3333333432674408,5139.0,0.6666666666666666,984.0,1,1,5,3+ branch,mixed,65.34619903564453,2.7945951147603836
346,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,128.40899658203125,4.227733548510106
347,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,78.52940368652344,8.181658720188633
348,0,0,4.0,0.0,5139.0,0.0,914.0,1,0,0,3+ branch,0 no foreign neighbour,85.2123031616211,1.0596342241267755
349,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,84.06670379638672,3.403665608056332
350,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,0,3+ branch,0 no foreign neighbour,37.63949966430664,1.801079239081946
351,4,4,4.0,0.0,5139.0,0.25,543.0,1,1,0,3+ branch,mixed,1.0,1.8581461445779264
352,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,0,3+ branch,mixed,93.43319702148438,3.3682576824444284
353,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,0,3+ branch,0 no foreign neighbour,94.40409851074219,3.3779244741242387
354,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,112.34700012207031,5.267213087494061
355,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,104.07499694824219,1.713810861369279
356,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,106.7969970703125,3.215680954836367
357,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,6,3+ branch,mixed,87.65840148925781,1.022821736797666
358,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,54.222198486328125,2.820066310870222
359,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,3.5740699768066406,1.0804304449229094
360,1,1,3.0,0.0,5139.0,0.3333333333333333,276.0,1,1,6,3+ branch,mixed,124.23500061035156,4.9508407711308875
361,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,100.5530014038086,4.827655272139725
362,5,5,3.0,0.0,5139.0,0.3333333333333333,336.0,1,1,6,3+ branch,mixed,116.91100311279297,10.55828784550774
363,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,6,3+ branch,0 no foreign neighbour,109.62699890136719,3.4942195353269008
364,7,7,4.0,0.0,5139.0,0.0,984.0,1,1,6,3+ branch,0 no foreign neighbour,111.67900085449219,2.661485172962061
365,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,6,3+ branch,0 no foreign neighbour,97.55269622802734,3.576214034578789
366,7,7,3.0,0.0,5139.0,0.0,984.0,1,0,5,3+ branch,0 no foreign neighbour,4.840000152587891,2.8288100870092747
367,7,7,3.0,0.0,5139.0,0.0,984.0,1,0,5,3+ branch,0 no foreign neighbour,30.947399139404297,2.838726503074491
368,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,0,3+ branch,0 no foreign neighbour,93.26129913330078,3.3970752379772264
369,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,63.953800201416016,5.513661743038553
370,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,1.0,1.0807769606014008
371,6,6,2.0,0.0,5139.0,0.5,733.0,1,1,0,2 path,mixed,63.59149932861328,3.4093350460114946
372,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,74.80709838867188,3.4124064148141073
373,2,2,4.0,0.1666666716337204,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,19.837799072265625,8.19491410755295
374,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,67.53369903564453,8.143008996297755
375,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,106.17500305175781,5.394775515159059
376,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,76.72000122070312,10.87247478531461
377,5,5,4.0,0.1666666716337204,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,64.48889923095703,10.908743097183407
378,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,82.43229675292969,4.821964284139736
379,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,2,3+ branch,mixed,127.22000122070312,1.084157574081233
380,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,95.28260040283203,3.3647428065488127
381,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,76.77539825439453,8.178700448119425
382,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,91.83660125732422,2.7963965235748667
383,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,73.46849822998047,2.7902934879444783
384,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,90.19619750976562,3.6085310775465
385,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.541204298556705
386,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,91.31320190429688,2.7837635096572084
387,2,2,3.0,0.0,5139.0,0.3333333333333333,234.0,1,1,6,3+ branch,mixed,128.18299865722656,7.52989149320015
388,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,83.88169860839844,4.917702683587305
389,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,6,2 path,0 no foreign neighbour,101.02400207519531,4.799747835637352
390,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,37.385398864746094,4.9156321650785095
391,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,6,3+ branch,0 no foreign neighbour,94.59549713134766,1.0189426452901633
392,5,5,2.0,0.0,5139.0,0.0,336.0,1,1,6,2 path,0 no foreign neighbour,42.08000183105469,10.899128162198384
393,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,106.44200134277344,10.915376661114108
394,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,10.922076810051493
395,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,6,3+ branch,mixed,126.26399993896484,1.5113778355955623
396,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,131.10800170898438,0.5098572021698711
397,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,97.47889709472656,2.805383748213156
398,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,110.99199676513672,3.2914000339602785
399,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,79.68949890136719,5.473850498810291
400,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,90.62419891357422,2.8135892093133616
401,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,116.03600311279297,3.0468191274710485
402,5,5,2.0,0.0,5139.0,0.0,336.0,1,1,6,2 path,0 no foreign neighbour,96.02269744873047,10.832838524536454
403,9,9,3.0,0.0,5139.0,0.3333333333333333,373.0,1,1,6,3+ branch,mixed,183.9770050048828,3.0838958357915094
404,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,51.45100021362305,4.9051581204748524
405,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,114.0770034790039,4.8971229178593365
406,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,6,3+ branch,0 no foreign neighbour,110.06199645996094,3.646924238715286
407,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,6,3+ branch,mixed,106.85600280761719,1.7364673948047007
408,7,7,4.0,0.0,5139.0,0.0,984.0,0,0,0,3+ branch,0 no foreign neighbour,93.02629852294922,2.7720545702140305
409,8,8,4.0,0.0,5139.0,0.5,452.0,1,1,0,3+ branch,mixed,1.0,4.93172924447786
410,0,0,4.0,0.0,5139.0,0.25,914.0,1,0,0,3+ branch,mixed,1.0,1.07314669318712
411,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,69.05979919433594,1.8394818543769733
412,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,1,1,0,3+ branch,mixed,1.0,1.063225954834435
413,7,7,4.0,0.0,5139.0,0.0,984.0,1,1,6,3+ branch,0 no foreign neighbour,122.9739990234375,2.2472998206569934
414,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,71.52660369873047,10.847936011718222
415,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,107.37200164794922,2.6822330442245885
416,0,0,3.0,0.0,5139.0,0.0,914.0,0,0,6,3+ branch,0 no foreign neighbour,116.72599792480469,0.6591095733039483
417,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,6,3+ branch,mixed,99.27320098876953,3.317966266677794
418,0,0,4.0,0.0,5139.0,0.5,914.0,0,0,6,3+ branch,mixed,132.59800720214844,0.7356048780501432
419,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,107.17500305175781,5.334409933494441
420,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,100.87699890136719,10.726471908002631
421,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,2,2 path,0 no foreign neighbour,124.97699737548828,4.5929474878689405
422,7,7,3.0,0.0,5139.0,0.0,984.0,0,0,0,3+ branch,0 no foreign neighbour,129.0229949951172,2.793361700083615
423,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,117.11299896240234,2.946599351081238
424,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,121.33000183105469,4.048289465694584
425,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,91.1061019897461,2.754020376829218
426,4,4,3.0,0.0,5139.0,0.3333333333333333,543.0,1,1,2,3+ branch,mixed,55.85110092163086,1.8429156396787625
427,7,7,4.0,0.0,5139.0,0.5,984.0,1,1,6,3+ branch,mixed,117.27400207519531,2.655168567833489
428,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,6,2 path,mixed,66.6144027709961,1.8176475052754446
429,9,9,3.0,0.0,5139.0,0.3333333333333333,373.0,1,1,0,3+ branch,mixed,110.78900146484375,3.6963893966643946
430,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,6,2 path,0 no foreign neighbour,97.25299835205078,3.6641184225067067
431,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,6,3+ branch,0 no foreign neighbour,116.697998046875,5.307393453995772
432,6,6,4.0,0.0,5139.0,0.0,733.0,1,1,6,3+ branch,0 no foreign neighbour,121.95800018310547,3.32582793407041
433,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,4.919644677131052
434,7,7,2.0,0.0,5139.0,0.5,984.0,1,1,6,2 path,mixed,96.06629943847656,2.8026571818706043
435,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,2,3+ branch,0 no foreign neighbour,96.33769989013672,1.0718960842123932
436,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,6,2 path,mixed,113.61599731445312,1.6414703795483583
437,2,2,3.0,0.0,5139.0,0.3333333333333333,234.0,1,1,6,3+ branch,mixed,86.625,8.170632845822805
438,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,4.935379791937328
439,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,121.23300170898438,5.200144074406852
440,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,108.74700164794922,4.80943930416016
441,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,0,3+ branch,mixed,114.54299926757812,1.539058110987502
