node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,dist_from_mean_coordinate,n_modes,n_routes
184,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,340.8791198730469,0.038624733686447144,2.0,6.0
185,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,153.7247314453125,0.03046678751707077,2.0,3.0
186,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,326.5667724609375,0.07936038076877594,2.0,5.0
187,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,44.69582748413086,0.03934034705162048,1.0,1.0
188,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,77.62226867675781,0.07621889561414719,1.0,2.0
189,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,237.56256103515625,0.035189189016819,2.0,4.0
190,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,6,3+ branch,0 no foreign neighbour,207.3431854248047,0.5774927735328674,1.0,3.0
191,3,bus+trolley,4.0,0.1666666716337204,4562.0,0.25,610.0,1,1,3,3+ branch,mixed,400.67218017578125,0.0798666775226593,2.0,6.0
192,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,4,2 path,0 no foreign neighbour,153.7247314453125,0.02486741915345192,2.0,3.0
193,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,211.99319458007812,0.08668244630098343,2.0,5.0
194,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,5,1 tip,0 no foreign neighbour,474.6383056640625,0.11916466802358627,2.0,9.0
195,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,2,1 tip,0 no foreign neighbour,153.7247314453125,0.020996341481804848,2.0,3.0
196,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.77013397216797,0.02663297951221466,1.0,2.0
197,3,bus+trolley,4.0,0.0,4562.0,0.75,610.0,1,1,4,3+ branch,mixed,153.7247314453125,0.019844355061650276,2.0,3.0
198,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,6,1 tip,0 no foreign neighbour,78.6676254272461,1.1411279439926147,1.0,1.0
199,3,bus+trolley,3.0,0.3333333432674408,4562.0,0.3333333333333333,610.0,1,1,5,3+ branch,mixed,544.8746337890625,0.12430143356323242,2.0,10.0
200,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,2,3+ branch,mixed,172.08119201660156,0.09539035707712173,2.0,4.0
201,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,56.69687271118164,0.021112976595759392,1.0,1.0
202,3,bus+trolley,1.0,0.0,4562.0,1.0,610.0,1,1,3,1 tip,1 all neighbours foreign,433.7344055175781,0.13889183104038239,2.0,8.0
203,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,48.07526779174805,0.10640247911214828,1.0,1.0
204,6,trolley,2.0,0.0,4562.0,1.0,261.0,1,1,4,2 path,1 all neighbours foreign,122.0845718383789,0.08756936341524124,1.0,2.0
205,2,bus+tram+trolley,5.0,0.0,4562.0,0.8,88.0,1,1,5,3+ branch,mixed,527.4368896484375,0.13794422149658203,3.0,10.0
206,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,2,2 path,1 all neighbours foreign,101.94381713867188,0.11342713236808777,2.0,2.0
207,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,43.01979446411133,0.3884570300579071,1.0,1.0
208,2,bus+tram+trolley,3.0,0.0,4562.0,0.3333333333333333,88.0,1,1,5,3+ branch,mixed,588.661865234375,0.13761447370052338,3.0,11.0
209,3,bus+trolley,1.0,0.0,4562.0,1.0,610.0,1,1,4,1 tip,1 all neighbours foreign,146.32278442382812,0.02551872842013836,2.0,2.0
210,6,trolley,3.0,0.0,4562.0,0.3333333333333333,261.0,1,1,3,3+ branch,mixed,114.4892578125,0.1203492134809494,1.0,2.0
211,2,bus+tram+trolley,3.0,0.0,4562.0,0.3333333333333333,88.0,1,1,3,3+ branch,mixed,483.8371887207031,0.14200784265995026,3.0,11.0
212,2,bus+tram+trolley,5.0,0.10000000149011612,4562.0,0.8,88.0,1,1,5,3+ branch,mixed,648.8674926757812,0.09648960828781128,3.0,12.0
213,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,93.77643585205078,0.02077367715537548,1.0,2.0
214,2,bus+tram+trolley,6.0,0.0,4562.0,0.5,88.0,1,1,3,3+ branch,mixed,483.8371887207031,0.14557930827140808,3.0,11.0
215,6,trolley,2.0,1.0,4562.0,1.0,261.0,1,1,2,2 path,1 all neighbours foreign,235.00393676757812,0.10102653503417969,1.0,4.0
216,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,43.01979446411133,0.36921226978302,1.0,1.0
217,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.77013397216797,0.014434080570936203,1.0,2.0
218,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,5,2 path,0 no foreign neighbour,377.01409912109375,0.1418030858039856,2.0,6.0
219,3,bus+trolley,4.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,415.74139404296875,0.11149405688047409,2.0,8.0
220,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,5,2 path,mixed,377.01409912109375,0.14845190942287445,2.0,6.0
221,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,93.77643585205078,0.02060270495712757,1.0,2.0
222,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,111.95793914794922,0.2911911606788635,1.0,2.0
223,3,bus+trolley,5.0,0.20000000298023224,4562.0,0.8,610.0,1,1,3,3+ branch,mixed,481.96160888671875,0.12196767330169678,2.0,9.0
224,2,bus+tram+trolley,6.0,0.06666667014360428,4562.0,1.0,88.0,1,1,4,3+ branch,1 all neighbours foreign,472.030517578125,0.011498563922941685,3.0,9.0
225,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,447.2369384765625,0.12631624937057495,2.0,8.0
226,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,5,2 path,1 all neighbours foreign,645.1798095703125,0.1556476652622223,2.0,11.0
227,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,153.7247314453125,0.029459284618496895,2.0,3.0
228,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,525.1421508789062,0.07904490828514099,2.0,10.0
229,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,246.6279754638672,0.1357230693101883,2.0,4.0
230,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,254.75601196289062,0.17504297196865082,1.0,6.0
231,3,bus+trolley,7.0,0.0,4562.0,0.8571428571428571,610.0,1,1,5,3+ branch,mixed,645.1798095703125,0.1648702174425125,2.0,11.0
232,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,246.6279754638672,0.13963738083839417,2.0,4.0
233,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,399.5565490722656,0.03596538305282593,2.0,7.0
234,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,434.5830993652344,0.1732596904039383,2.0,8.0
235,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,246.6279754638672,0.14523091912269592,2.0,4.0
236,3,bus+trolley,4.0,0.0,4562.0,0.5,610.0,1,1,5,3+ branch,mixed,434.5830993652344,0.17885005474090576,2.0,8.0
237,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,2,1 tip,0 no foreign neighbour,208.23789978027344,0.1620253324508667,2.0,3.0
238,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,107.9586181640625,0.13819697499275208,2.0,2.0
239,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,442.17718505859375,0.054442502558231354,2.0,9.0
240,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,306.67333984375,0.18709784746170044,2.0,5.0
241,3,bus+trolley,3.0,0.0,4562.0,0.0,610.0,1,1,4,3+ branch,0 no foreign neighbour,497.6534423828125,0.05823811516165733,2.0,11.0
242,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,3,1 tip,0 no foreign neighbour,164.80023193359375,0.19222253561019897,1.0,3.0
243,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,46.530452728271484,0.10723142325878143,1.0,1.0
244,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,591.40673828125,0.05936029925942421,2.0,12.0
245,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,274.25567626953125,0.05877876281738281,2.0,6.0
246,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,179.70481872558594,0.1290818303823471,2.0,3.0
247,3,bus+trolley,5.0,0.0,4562.0,0.6,610.0,1,1,3,3+ branch,mixed,407.63458251953125,0.05889962241053581,2.0,9.0
248,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,54.09006881713867,0.11926185339689255,1.0,1.0
249,0,bus,0.0,0.0,4562.0,,3145.0,0,0,0,0 isolated,,78.11233520507812,0.5216537714004517,1.0,1.0
250,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,98.3192367553711,0.05459978058934212,1.0,2.0
251,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,2,2 path,1 all neighbours foreign,116.76675415039062,0.10883637517690659,2.0,2.0
252,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,46.530452728271484,0.10421981662511826,1.0,1.0
253,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,335.9142150878906,0.11307444423437119,2.0,5.0
254,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,6,3+ branch,0 no foreign neighbour,206.7878875732422,0.5105645656585693,1.0,3.0
255,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,349.1763610839844,0.016097214072942734,2.0,7.0
256,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,5,3+ branch,mixed,542.9348754882812,0.21729160845279694,2.0,12.0
257,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,335.9142150878906,0.11346674710512161,2.0,5.0
258,3,bus+trolley,4.0,0.0,4562.0,0.75,610.0,1,1,0,3+ branch,mixed,477.87823486328125,0.07099493592977524,2.0,8.0
259,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.77013397216797,0.010043256916105747,1.0,2.0
260,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,518.1454467773438,0.22031576931476593,2.0,11.0
261,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,335.9142150878906,0.11402035504579544,2.0,5.0
262,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,542.9348754882812,0.22313973307609558,2.0,12.0
263,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,6,1 tip,0 no foreign neighbour,581.4747314453125,0.29295453429222107,1.0,6.0
264,5,tram+trolley,3.0,0.3333333432674408,4562.0,1.0,21.0,1,1,4,3+ branch,1 all neighbours foreign,342.7226257324219,0.06127297878265381,2.0,8.0
265,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,5,2 path,0 no foreign neighbour,472.8682861328125,0.11490827053785324,2.0,7.0
266,3,bus+trolley,6.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,412.435791015625,0.22252710163593292,2.0,9.0
267,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,306.94244384765625,0.011380823329091072,2.0,5.0
268,2,bus+tram+trolley,7.0,0.095238097012043,4562.0,1.0,88.0,1,1,0,3+ branch,1 all neighbours foreign,406.74383544921875,0.057988446205854416,3.0,8.0
269,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,5,2 path,1 all neighbours foreign,573.3037719726562,0.11695603281259537,2.0,8.0
270,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,87.086669921875,0.21973052620887756,1.0,2.0
271,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.77013397216797,0.015927733853459358,1.0,2.0
272,5,tram+trolley,2.0,0.0,4562.0,1.0,21.0,1,1,4,2 path,1 all neighbours foreign,205.1116943359375,0.05609595775604248,2.0,5.0
273,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,426.5401916503906,0.2121136486530304,2.0,7.0
274,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,54.09006881713867,0.11797700077295303,1.0,1.0
275,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,3,3+ branch,mixed,686.205810546875,0.1998988538980484,2.0,11.0
276,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,306.94244384765625,0.02132561430335045,2.0,5.0
277,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,243.99411010742188,0.05079483985900879,2.0,4.0
278,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,273.1539306640625,0.14999613165855408,2.0,5.0
279,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,43.01979446411133,0.414320707321167,1.0,1.0
280,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,295.58026123046875,0.16152910888195038,2.0,5.0
281,3,bus+trolley,5.0,0.0,4562.0,0.6,610.0,1,1,3,3+ branch,mixed,632.537841796875,0.17797009646892548,2.0,12.0
282,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,107.77013397216797,0.028988542035222054,1.0,2.0
283,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,111.02748107910156,0.16550329327583313,1.0,2.0
284,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,322.4595642089844,0.17071448266506195,2.0,6.0
285,2,bus+tram+trolley,3.0,0.0,4562.0,0.6666666666666666,88.0,1,1,3,3+ branch,mixed,338.3848571777344,0.17280641198158264,3.0,7.0
286,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,230.550048828125,0.034190889447927475,2.0,4.0
287,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,224.1880645751953,0.2457410842180252,1.0,5.0
288,3,bus+trolley,3.0,0.0,4562.0,0.0,610.0,1,1,4,3+ branch,0 no foreign neighbour,322.4595642089844,0.1659741848707199,2.0,6.0
289,2,bus+tram+trolley,5.0,0.0,4562.0,0.8,88.0,1,1,3,3+ branch,mixed,338.3848571777344,0.17780917882919312,3.0,7.0
290,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.77013397216797,0.03625453636050224,1.0,2.0
291,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,4,3+ branch,mixed,322.4595642089844,0.15981413424015045,2.0,6.0
292,3,bus+trolley,3.0,0.3333333432674408,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,290.4259033203125,0.18063223361968994,2.0,5.0
293,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,733.4231567382812,0.039245087653398514,2.0,13.0
294,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,5,3+ branch,mixed,471.5048828125,0.09920280426740646,2.0,8.0
295,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,111.02748107910156,0.18029078841209412,1.0,2.0
296,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,46.54893112182617,0.15769515931606293,1.0,1.0
297,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,186.3256072998047,0.10554379224777222,1.0,3.0
298,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,265.0361022949219,0.1514609456062317,2.0,5.0
299,2,bus+tram+trolley,6.0,0.0,4562.0,0.8333333333333334,88.0,1,1,3,3+ branch,mixed,734.4701538085938,0.04512818902730942,3.0,16.0
300,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,3,3+ branch,1 all neighbours foreign,371.0740051269531,0.17124195396900177,2.0,6.0
301,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,46.54893112182617,0.1483977735042572,1.0,1.0
302,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,476.279541015625,0.11188790202140808,2.0,8.0
303,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,111.02748107910156,0.1620202213525772,1.0,2.0
304,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,175.71665954589844,0.14282773435115814,2.0,4.0
305,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,5,3+ branch,1 all neighbours foreign,848.392578125,0.04573852941393852,2.0,18.0
306,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,3,1 tip,1 all neighbours foreign,186.3256072998047,0.1071811392903328,1.0,3.0
307,3,bus+trolley,2.0,1.0,4562.0,0.0,610.0,1,1,3,2 path,0 no foreign neighbour,327.1240234375,0.09097524732351303,2.0,5.0
308,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,46.54893112182617,0.1344832479953766,1.0,1.0
309,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,2,2 path,1 all neighbours foreign,117.91265106201172,0.12617799639701843,2.0,3.0
310,0,bus,2.0,1.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,192.5504150390625,0.10304860025644302,1.0,3.0
311,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,270.6138000488281,0.12971515953540802,2.0,5.0
312,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,91.94868469238281,0.1283520758152008,1.0,2.0
313,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,54.09006881713867,0.11902088671922684,1.0,1.0
314,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,222.55348205566406,0.15553811192512512,2.0,4.0
315,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,46.54893112182617,0.12766413390636444,1.0,1.0
316,2,bus+tram+trolley,3.0,0.0,4562.0,0.3333333333333333,88.0,1,1,3,3+ branch,mixed,202.69186401367188,0.19707246124744415,3.0,7.0
317,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,5,2 path,mixed,573.3037719726562,0.11806663125753403,2.0,8.0
318,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,335.9142150878906,0.11701655387878418,2.0,5.0
319,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,221.1164093017578,0.12881824374198914,2.0,5.0
320,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,5,2 path,mixed,335.9142150878906,0.11396247148513794,2.0,5.0
321,5,tram+trolley,5.0,0.10000000149011612,4562.0,1.0,21.0,1,1,2,3+ branch,1 all neighbours foreign,179.31219482421875,0.11661908030509949,2.0,5.0
322,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,243.99411010742188,0.05099695548415184,2.0,4.0
323,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,3,2 path,1 all neighbours foreign,270.7591247558594,0.11349102854728699,2.0,4.0
324,2,bus+tram+trolley,2.0,0.0,4562.0,0.5,88.0,1,1,2,2 path,mixed,202.69186401367188,0.21004948019981384,3.0,7.0
325,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,2,1 tip,1 all neighbours foreign,54.09006881713867,0.12025312334299088,1.0,1.0
326,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,165.09225463867188,0.14936378598213196,2.0,3.0
327,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,141.6905059814453,0.13928870856761932,2.0,3.0
328,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,91.94868469238281,0.11820682138204575,1.0,2.0
329,3,bus+trolley,3.0,0.0,4562.0,0.6666666666666666,610.0,1,1,4,3+ branch,mixed,221.1164093017578,0.12955103814601898,2.0,5.0
330,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,154.54116821289062,0.13007089495658875,2.0,3.0
331,3,bus+trolley,2.0,0.0,4562.0,0.0,610.0,1,1,2,2 path,0 no foreign neighbour,148.603515625,0.1304038166999817,2.0,3.0
332,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.66357421875,0.0553288534283638,1.0,2.0
333,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,107.9586181640625,0.1363096833229065,2.0,2.0
334,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,72.51289367675781,0.12664130330085754,2.0,2.0
335,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,134.34779357910156,0.17894218862056732,1.0,3.0
336,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,148.603515625,0.13313375413417816,2.0,3.0
337,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,148.603515625,0.13655443489551544,2.0,3.0
338,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,245.2744903564453,0.059797417372465134,1.0,5.0
339,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,4,2 path,1 all neighbours foreign,138.78167724609375,0.21699099242687225,2.0,3.0
340,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,291.3569641113281,0.06739503890275955,2.0,6.0
341,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,129.5747528076172,0.1614508479833603,1.0,3.0
342,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,165.09225463867188,0.14478744566440582,2.0,3.0
343,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,261.72906494140625,0.0744553953409195,2.0,5.0
344,3,bus+trolley,3.0,0.0,4562.0,0.3333333333333333,610.0,1,1,3,3+ branch,mixed,310.44146728515625,0.14398297667503357,2.0,6.0
345,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,230.247314453125,0.15201164782047272,2.0,4.0
346,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,222.88137817382812,0.13905973732471466,2.0,5.0
347,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,131.80982971191406,0.12923887372016907,1.0,2.0
348,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,3,1 tip,0 no foreign neighbour,222.55348205566406,0.15437741577625275,2.0,4.0
349,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,149.75270080566406,0.146566703915596,2.0,3.0
350,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,350.31695556640625,0.15609335899353027,2.0,6.0
351,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,265.0361022949219,0.1546340137720108,2.0,5.0
352,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,2,1 tip,0 no foreign neighbour,138.85104370117188,0.052132513374090195,1.0,2.0
353,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,73.12620544433594,0.23310257494449615,1.0,2.0
354,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,4,1 tip,0 no foreign neighbour,322.4595642089844,0.16173960268497467,2.0,6.0
355,6,trolley,2.0,1.0,4562.0,1.0,261.0,1,1,4,2 path,1 all neighbours foreign,138.85104370117188,0.06044236570596695,1.0,2.0
356,6,trolley,1.0,0.0,4562.0,1.0,261.0,1,1,4,1 tip,1 all neighbours foreign,107.69601440429688,0.06501471251249313,1.0,2.0
357,3,bus+trolley,2.0,1.0,4562.0,0.5,610.0,1,1,4,2 path,mixed,362.8871765136719,0.17249123752117157,2.0,8.0
358,3,bus+trolley,5.0,0.10000000149011612,4562.0,0.8,610.0,1,1,6,3+ branch,mixed,763.5575561523438,0.11827605217695236,2.0,15.0
359,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,43.01979446411133,0.3445702791213989,1.0,1.0
360,3,bus+trolley,2.0,1.0,4562.0,0.0,610.0,1,1,6,2 path,0 no foreign neighbour,945.5333862304688,0.1130852997303009,2.0,18.0
361,3,bus+trolley,3.0,0.0,4562.0,1.0,610.0,1,1,4,3+ branch,1 all neighbours foreign,248.99685668945312,0.06440859287977219,2.0,5.0
362,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,0,1 tip,0 no foreign neighbour,917.9522094726562,0.1084236428141594,2.0,17.0
363,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,3,2 path,mixed,830.0592041015625,0.18271370232105255,2.0,15.0
364,6,trolley,1.0,0.0,4562.0,0.0,261.0,1,1,4,1 tip,0 no foreign neighbour,107.69601440429688,0.07189775258302689,1.0,2.0
