node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,length,gc,n_sample_colors
216,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,7.4269,274.0,0.5474452554744526,1.0
217,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5143,126.0,0.3412698412698413,1.0
218,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7524,974.0,0.3203285420944558,2.0
219,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.7815,172.0,0.3313953488372093,1.0
220,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2271,360.0,0.3055555555555556,2.0
221,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,8.1986,167.0,0.46706586826347307,1.0
222,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,7.5692,274.0,0.5437956204379562,1.0
223,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.8454,448.0,0.35267857142857145,2.0
224,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2762,126.0,0.3412698412698413,1.0
225,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,23.24,71.0,0.4788732394366197,2.0
226,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.9107,245.0,0.3306122448979592,2.0
227,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8523,373.0,0.35924932975871315,2.0
228,3,T4,1.0,0.0,5.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,1.8422,490.0,0.3122448979591837,2.0
229,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,16.9872,99.0,0.494949494949495,1.0
230,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.1365,490.0,0.336734693877551,1.0
231,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.6138,1510.0,0.3695364238410596,1.0
232,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0112,199.0,0.3969849246231156,1.0
233,5,T7,3.0,0.0,394.0,0.3333333333333333,163.0,1,1,1,3+ branch,mixed,9.0432,738.0,0.513550135501355,1.0
234,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,9.7288,1238.0,0.5137318255250404,1.0
235,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,14.1912,89.0,0.5056179775280899,1.0
236,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.6986,94.0,0.3723404255319149,1.0
237,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,6.8837,64.0,0.59375,1.0
238,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,14.4167,33.0,0.48484848484848486,2.0
239,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,7.4171,196.0,0.4489795918367347,1.0
240,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,87.0,0.367816091954023,1.0
241,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.507,236.0,0.3516949152542373,2.0
242,3,T4,2.0,0.0,4.0,0.5,389.0,0,0,4,2 path,mixed,2.0,41.0,0.3170731707317073,2.0
243,1,T1,1.0,0.0,16.0,0.0,18.0,1,1,2,1 tip,0 no foreign neighbour,8.1628,322.0,0.4968944099378882,1.0
244,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,9.8605,64.0,0.546875,1.0
245,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,16.3404,68.0,0.45588235294117646,1.0
246,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,9.7029,196.0,0.49489795918367346,1.0
247,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8381,126.0,0.35714285714285715,1.0
248,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7229,353.0,0.34277620396600567,2.0
249,3,T4,3.0,0.0,14.0,0.0,389.0,1,1,3,3+ branch,0 no foreign neighbour,5.0,22.0,0.3181818181818182,2.0
250,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0221,202.0,0.3465346534653465,1.0
251,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,15.36,171.0,0.4502923976608187,1.0
252,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3048,126.0,0.35714285714285715,1.0
253,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.3529,174.0,0.42528735632183906,1.0
254,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,11.2195,62.0,0.5483870967741935,1.0
255,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,4,2 path,mixed,8.3721,64.0,0.578125,1.0
256,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0846,1120.0,0.3651785714285714,2.0
257,0,unclassified_or_mixed,2.0,0.0,4.0,1.0,80.0,1,1,4,2 path,1 all neighbours foreign,1.0,51.0,0.27450980392156865,1.0
258,0,unclassified_or_mixed,2.0,0.0,4.0,1.0,80.0,1,1,4,2 path,1 all neighbours foreign,1.0,51.0,0.3333333333333333,1.0
259,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,4.3878,431.0,0.3642691415313225,1.0
260,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,8.2726,1074.0,0.4962756052141527,1.0
261,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,5.2727,43.0,0.4883720930232558,1.0
262,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,8.0909,43.0,0.46511627906976744,1.0
263,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3487,173.0,0.3699421965317919,1.0
264,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,15.052,271.0,0.46494464944649444,0.0
265,1,T1,4.0,0.5,16.0,0.0,18.0,0,0,5,3+ branch,0 no foreign neighbour,6.4957,2095.0,0.46014319809069215,1.0
266,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,73.0,0.3561643835616438,2.0
267,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.885,473.0,0.3699788583509514,1.0
268,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,6.1628,64.0,0.53125,1.0
269,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,13.25,77.0,0.4935064935064935,1.0
270,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.77,321.0,0.35514018691588783,1.0
271,3,T4,1.0,0.0,14.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,2.0339,434.0,0.37557603686635943,2.0
272,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2994,188.0,0.324468085106383,1.0
273,3,T4,1.0,0.0,14.0,0.0,389.0,0,0,2,1 tip,0 no foreign neighbour,2.402,123.0,0.3252032520325203,1.0
274,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.419,126.0,0.38095238095238093,1.0
275,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.0,99.0,0.30303030303030304,1.0
276,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,13.0,23.0,0.4782608695652174,2.0
277,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.5207,311.0,0.36977491961414793,1.0
278,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.981,126.0,0.47619047619047616,1.0
279,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,9.7081,182.0,0.521978021978022,0.0
280,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,4.8816,97.0,0.5257731958762887,0.0
281,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,7.5132,97.0,0.5154639175257731,1.0
282,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.9536,215.0,0.4883720930232558,1.0
283,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.2978,602.0,0.3687707641196013,1.0
284,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,8.0533,96.0,0.46875,1.0
285,5,T7,1.0,0.0,394.0,1.0,163.0,1,1,4,1 tip,1 all neighbours foreign,4.2526,116.0,0.4224137931034483,1.0
286,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,15.8457,183.0,0.47540983606557374,1.0
287,2,T3,3.0,0.0,394.0,0.3333333333333333,156.0,1,1,1,3+ branch,mixed,9.5308,313.0,0.4696485623003195,1.0
288,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,6.72,96.0,0.4479166666666667,1.0
289,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,14.2167,201.0,0.5124378109452736,1.0
290,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.9429,126.0,0.35714285714285715,1.0
291,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.0502,698.0,0.37822349570200575,2.0
292,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,78.0,0.3333333333333333,1.0
293,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.9048,126.0,0.40476190476190477,1.0
294,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.9972,1077.0,0.372330547818013,1.0
295,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,70.0,0.42857142857142855,1.0
296,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7185,323.0,0.3560371517027864,2.0
297,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,13.625,29.0,0.3793103448275862,2.0
298,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.9152,304.0,0.3881578947368421,1.0
299,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,7.6699,124.0,0.5161290322580645,1.0
300,1,T1,2.0,0.0,16.0,0.0,18.0,1,1,3,2 path,0 no foreign neighbour,5.8824,38.0,0.5,1.0
301,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,12.9126,124.0,0.5080645161290323,0.0
302,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.4105,250.0,0.32,2.0
303,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,16.0,29.0,0.5172413793103449,2.0
304,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8244,152.0,0.375,2.0
305,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4647,488.0,0.3668032786885246,2.0
306,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.6637,363.0,0.2837465564738292,1.0
307,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4275,1132.0,0.3551236749116608,2.0
308,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7677,176.0,0.3352272727272727,2.0
309,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.0,125.0,0.44,1.0
310,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.1016,592.0,0.375,1.0
311,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2109,628.0,0.32643312101910826,2.0
312,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,10.2778,93.0,0.3333333333333333,1.0
313,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,4,2 path,1 all neighbours foreign,14.5143,91.0,0.3956043956043956,1.0
314,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5524,126.0,0.30158730158730157,1.0
315,5,T7,4.0,0.0,4.0,0.0,163.0,1,0,3,3+ branch,0 no foreign neighbour,6.0,23.0,0.391304347826087,1.0
316,3,T4,1.0,0.0,5.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,2.0962,73.0,0.3150684931506849,1.0
317,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.5156,1047.0,0.3600764087870105,1.0
318,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,4.2315,224.0,0.4330357142857143,2.0
319,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3083,1565.0,0.3488817891373802,2.0
320,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8567,607.0,0.3805601317957166,2.0
321,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.8967,476.0,0.3550420168067227,2.0
322,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,13.5385,34.0,0.47058823529411764,2.0
323,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.7353,1566.0,0.37484035759897827,1.0
324,3,T4,2.0,0.0,4.0,0.5,389.0,0,0,4,2 path,mixed,1.8657,88.0,0.3977272727272727,1.0
325,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,14.0,23.0,0.5217391304347826,2.0
326,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.0592,832.0,0.3713942307692308,1.0
327,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,15.3761,348.0,0.5258620689655172,2.0
328,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3986,164.0,0.3353658536585366,1.0
329,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5524,126.0,0.3253968253968254,1.0
330,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,22.7059,38.0,0.5526315789473685,2.0
331,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7115,430.0,0.3395348837209302,2.0
332,1,T1,2.0,0.0,16.0,0.0,18.0,1,1,1,2 path,0 no foreign neighbour,6.8265,2857.0,0.4690234511725586,1.0
333,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,4.1667,69.0,0.43478260869565216,1.0
334,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.0,116.0,0.3275862068965517,1.0
335,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,7.5417,69.0,0.43478260869565216,1.0
336,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.88,496.0,0.39919354838709675,1.0
337,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,11.0499,502.0,0.5358565737051793,1.0
338,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,92.0,0.40217391304347827,1.0
339,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,11.6154,99.0,0.5252525252525253,1.0
340,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9091,153.0,0.40522875816993464,2.0
341,4,T5,4.0,0.0,5.0,0.0,177.0,1,1,3,3+ branch,0 no foreign neighbour,5.0,27.0,0.1111111111111111,1.0
342,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,4,2 path,1 all neighbours foreign,15.6923,99.0,0.45454545454545453,1.0
343,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0129,176.0,0.4431818181818182,1.0
344,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4646,148.0,0.39864864864864863,2.0
345,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9864,168.0,0.40476190476190477,2.0
346,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,16.5,23.0,0.6086956521739131,2.0
347,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,8.4118,55.0,0.5636363636363636,1.0
348,5,T7,1.0,0.0,4.0,0.0,163.0,1,1,3,1 tip,0 no foreign neighbour,3.2901,183.0,0.3005464480874317,1.0
349,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,10.7941,55.0,0.5454545454545454,1.0
350,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5096,439.0,0.39863325740318906,2.0
351,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.641,138.0,0.2971014492753623,2.0
352,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4076,335.0,0.33432835820895523,1.0
353,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7816,195.0,0.4153846153846154,1.0
354,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6286,126.0,0.46825396825396826,1.0
355,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,126.0,0.31746031746031744,1.0
356,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.7105,97.0,0.31958762886597936,1.0
357,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.0507,317.0,0.48264984227129337,1.0
358,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.1272,304.0,0.3651315789473684,2.0
359,5,T7,5.0,0.20000000298023224,394.0,0.0,163.0,1,1,5,3+ branch,0 no foreign neighbour,16.25,25.0,0.4,1.0
360,3,T4,1.0,0.0,3.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,2.7447,162.0,0.4444444444444444,1.0
361,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,7.684,502.0,0.5258964143426295,1.0
362,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.7445,338.0,0.4467455621301775,1.0
363,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.231,298.0,0.3053691275167785,2.0
364,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.5059,442.0,0.2828054298642534,2.0
365,3,T4,1.0,0.0,14.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,1.9348,113.0,0.3008849557522124,1.0
366,4,T5,1.0,0.0,5.0,0.0,177.0,1,1,2,1 tip,0 no foreign neighbour,3.5106,115.0,0.3739130434782609,1.0
367,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.3407,294.0,0.35374149659863946,2.0
368,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.2752,279.0,0.32616487455197135,2.0
369,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.7913,1027.0,0.4352482960077897,1.0
370,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,67.0,0.40298507462686567,1.0
371,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.0,116.0,0.35344827586206895,1.0
372,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6286,126.0,0.3333333333333333,1.0
373,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3667,471.0,0.37791932059447986,2.0
374,2,T3,3.0,0.0,394.0,0.3333333333333333,156.0,1,1,1,3+ branch,mixed,10.0,43.0,0.5813953488372093,1.0
375,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5147,328.0,0.36585365853658536,2.0
376,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.2644,229.0,0.42358078602620086,1.0
377,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,7.7913,136.0,0.4632352941176471,0.0
378,1,T1,4.0,0.8333333134651184,16.0,0.0,18.0,0,0,5,3+ branch,0 no foreign neighbour,6.8092,1688.0,0.4431279620853081,1.0
379,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,7.3182,43.0,0.5581395348837209,1.0
380,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,8.2174,136.0,0.4485294117647059,0.0
381,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.3284,362.0,0.4171270718232044,1.0
382,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6952,126.0,0.3253968253968254,1.0
383,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.2774,879.0,0.47440273037542663,1.0
384,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,7.6109,1031.0,0.5324927255092143,1.0
385,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5991,243.0,0.36213991769547327,2.0
386,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.7929,359.0,0.3008356545961003,2.0
387,4,T5,4.0,0.0,5.0,0.0,177.0,1,1,3,3+ branch,0 no foreign neighbour,7.3333,30.0,0.1,1.0
388,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.0155,1056.0,0.39109848484848486,1.0
389,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.7445,158.0,0.379746835443038,2.0
390,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.2059,157.0,0.39490445859872614,2.0
391,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,85.0,0.4823529411764706,1.0
392,3,T4,4.0,0.0,5.0,0.0,389.0,1,1,3,3+ branch,0 no foreign neighbour,5.0,27.0,0.3333333333333333,2.0
393,5,T7,3.0,0.0,394.0,0.3333333333333333,163.0,1,1,1,3+ branch,mixed,9.1351,58.0,0.4827586206896552,1.0
394,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,5.3243,58.0,0.5,1.0
395,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2802,228.0,0.32894736842105265,2.0
396,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,6.331,163.0,0.49079754601226994,1.0
397,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5533,171.0,0.27485380116959063,2.0
398,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,19.0,23.0,0.34782608695652173,2.0
399,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.588,237.0,0.32489451476793246,2.0
400,3,T4,1.0,0.0,5.0,0.0,389.0,0,0,2,1 tip,0 no foreign neighbour,2.6383,115.0,0.3739130434782609,1.0
401,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4561,556.0,0.3327338129496403,2.0
402,3,T4,2.0,0.0,5.0,0.0,389.0,0,0,4,2 path,0 no foreign neighbour,2.6771,371.0,0.3557951482479784,2.0
403,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,10.6268,163.0,0.5030674846625767,1.0
404,3,T4,2.0,0.0,4.0,0.5,389.0,0,0,4,2 path,mixed,2.0,65.0,0.4153846153846154,2.0
405,1,T1,4.0,0.8333333134651184,16.0,0.0,18.0,0,0,5,3+ branch,0 no foreign neighbour,7.0731,541.0,0.4565619223659889,1.0
406,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.9831,139.0,0.4748201438848921,1.0
407,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.7349,104.0,0.375,1.0
408,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,4.1228,526.0,0.33269961977186313,2.0
409,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,79.0,0.4177215189873418,2.0
410,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.1735,534.0,0.34831460674157305,1.0
411,1,T1,2.0,0.0,16.0,0.0,18.0,1,1,3,2 path,0 no foreign neighbour,5.7117,2199.0,0.47430650295588905,1.0
412,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.0867,644.0,0.36180124223602483,2.0
413,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.8715,270.0,0.34814814814814815,1.0
414,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.3981,345.0,0.37971014492753624,1.0
415,3,T4,1.0,0.0,14.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,2.0615,86.0,0.32558139534883723,1.0
416,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,16.0,23.0,0.4782608695652174,2.0
417,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.381,126.0,0.25396825396825395,1.0
418,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,7.6703,112.0,0.48214285714285715,1.0
419,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4332,358.0,0.33798882681564246,2.0
420,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,7.8462,112.0,0.4642857142857143,1.0
421,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.4788,280.0,0.3892857142857143,2.0
422,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8232,1186.0,0.3102866779089376,2.0
423,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,7.2051,60.0,0.5,1.0
424,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,8.6906,758.0,0.5448548812664907,1.0
425,5,T7,3.0,0.0,394.0,0.3333333333333333,163.0,1,1,1,3+ branch,mixed,10.8718,60.0,0.48333333333333334,1.0
426,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,5.8382,157.0,0.49044585987261147,0.0
427,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,11.9813,128.0,0.4765625,0.0
428,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6898,208.0,0.3557692307692308,2.0
429,5,T7,2.0,0.0,394.0,0.5,163.0,1,1,3,2 path,mixed,10.1024,187.0,0.47593582887700536,1.0
430,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.4274,138.0,0.4492753623188406,1.0
431,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,6.2132,157.0,0.5222929936305732,1.0
432,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.0,92.0,0.34782608695652173,1.0
433,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6814,247.0,0.32388663967611336,2.0
